2, 20000000, 2, 2.57, 1.90, 2.36
2, 20000000, 2, 3.01, 2.15, 2.68
2, 20000000, 2, 4.04, 2.44, 3.64
2, 40000000, 2, 5.19, 4.26, 4.42
2, 40000000, 2, 5.26, 4.14, 4.54
2, 40000000, 2, 5.00, 4.18, 4.29
2, 80000000, 2, 70.17, 47.30, 61.15
2, 80000000, 2, 101.00, 68.05, 84.85
2, 80000000, 2, 101.48, 70.60, 92.35
2, 160000000, 2, 198.49, 139.87, 174.96
2, 160000000, 2, 198.52, 136.57, 174.35
