8,20000000,2,4.48666666666667,0.32654759734736,5.78,0.360138862107382,3.06333333333333,0.370720020140986
8,20000000,4,5.14,0.315119025131775,6.61,0.544426303552648,3.51,0.151327459504216
8,20000000,8,5.67333333333333,0.0907377172587746,7.35333333333333,0.240277617212534,3.78666666666667,0.104083299973307
8,20000000,16,5.58,0.277848879788996,7.48666666666667,0.572916515151495,3.45,0.124899959967968
8,40000000,2,9.04666666666667,0.306159000085468,11.4433333333333,0.251064400768674,6.46333333333333,0.460579345317757
8,40000000,4,10.1766666666667,0.78545103815154,13.3366666666667,0.878768077101879,6.68333333333333,0.782581199194904
8,40000000,8,11.8766666666667,0.377403409276246,15.1066666666667,0.445458565226142,8.42666666666667,0.527004111305911
8,40000000,16,10.9033333333333,0.188767935130236,14.51,0.105356537528527,6.81333333333333,0.414286535302963
8,80000000,2,17.4766666666667,0.21007935008785,22.99,0.147309198626562,11.3066666666667,0.346458270695525
8,80000000,4,22.0333333333333,1.35901925421729,28.61,2.23168098078556,14.8366666666667,0.829538024043102
8,80000000,8,20.6266666666667,2.49078970074419,26.2533333333333,3.20050516845909,14.35,2.14399160446117
8,80000000,16,21.88,0.77929455278476,28.1633333333333,0.582265689641192,15.0633333333333,0.985613176318851
8,160000000,2,38.6366666666667,2.58701243393482,49.45,4.09171113349904,26.1666666666667,1.39672235370289
8,160000000,4,44.4333333333333,3.08058977037406,58.18,3.96447978932924,29.2466666666667,2.19429563489821
8,160000000,8,42.5933333333333,2.00565035171471,55.2966666666667,2.43220750211271,28.8133333333333,1.59926024565526
8,160000000,16,46.3233333333333,6.59489448993184,58.8966666666667,7.84257823252872,32.58,5.77259906801087
