4, 20000000, 2, 1.97, 1.97, 1.53
4, 20000000, 2, 1.63, 1.57, 1.36
4, 20000000, 2, 1.45, 1.39, 1.21
4, 40000000, 2, 3.56, 3.07, 2.93
4, 40000000, 2, 3.12, 2.81, 2.65
4, 40000000, 2, 3.12, 3.07, 2.48
4, 80000000, 2, 7.42, 6.47, 6.16
4, 80000000, 2, 6.64, 6.55, 5.23
4, 80000000, 2, 7.23, 6.61, 5.80
4, 160000000, 2, 12.52, 12.77, 9.81
4, 160000000, 2, 14.05, 13.73, 11.26
4, 160000000, 2, 12.72, 12.10, 10.76
4, 20000000, 4, 7.81, 9.54, 15.21
4, 20000000, 4, 8.54, 10.11, 16.63
4, 20000000, 4, 8.77, 10.53, 16.95
4, 40000000, 4, 15.81, 19.28, 32.17
4, 40000000, 4, 16.73, 20.01, 33.49
4, 40000000, 4, 17.51, 20.27, 34.61
4, 80000000, 4, 34.60, 40.77, 67.94
4, 80000000, 4, 32.60, 38.24, 65.73
4, 80000000, 4, 34.68, 40.15, 68.26
4, 160000000, 4, 64.52, 77.69, 131.02
4, 160000000, 4, 65.62, 78.32, 130.64
4, 160000000, 4, 67.99, 82.09, 132.78
4, 20000000, 8, 21.40, 28.51, 54.23
4, 20000000, 8, 20.83, 28.60, 52.21
4, 20000000, 8, 22.44, 30.04, 56.79
4, 40000000, 8, 41.59, 56.24, 105.15
4, 40000000, 8, 42.66, 57.75, 107.62
4, 40000000, 8, 42.84, 58.69, 107.62
4, 80000000, 8, 81.30, 113.97, 201.62
4, 80000000, 8, 87.16, 117.29, 219.68
4, 80000000, 8, 87.06, 116.67, 220.41
4, 160000000, 8, 175.24, 239.58, 439.36
4, 160000000, 8, 168.25, 231.11, 421.39
4, 160000000, 8, 170.65, 233.27, 429.13
4, 20000000, 16, 39.72, 54.71, 104.04
4, 20000000, 16, 41.94, 58.00, 109.63
4, 20000000, 16, 42.94, 58.30, 113.33
4, 40000000, 16, 82.82, 111.73, 219.29
4, 40000000, 16, 83.67, 116.51, 217.93
4, 40000000, 16, 85.43, 119.02, 222.45
4, 80000000, 16, 163.61, 226.89, 426.44
4, 80000000, 16, 171.96, 242.79, 444.29
4, 80000000, 16, 170.65, 235.55, 446.25
