16, 20000000, 2, 5.90, 7.89, 3.88
16, 20000000, 2, 5.86, 7.87, 3.81
16, 20000000, 2, 5.85, 7.62, 4.07
16, 40000000, 2, 11.32, 14.89, 7.71
16, 40000000, 2, 11.87, 15.61, 8.09
16, 40000000, 2, 11.33, 14.66, 7.94
16, 80000000, 2, 23.13, 30.16, 16.03
16, 80000000, 2, 23.91, 31.11, 16.61
16, 80000000, 2, 21.57, 28.34, 14.69
16, 160000000, 2, 46.23, 60.54, 31.76
16, 160000000, 2, 46.50, 60.38, 32.47
16, 160000000, 2, 44.00, 57.42, 30.43
16, 20000000, 4, 18.94, 41.02, 32.20
16, 20000000, 4, 19.69, 41.48, 34.21
16, 20000000, 4, 19.73, 41.82, 34.07
16, 40000000, 4, 39.32, 82.35, 68.97
16, 40000000, 4, 37.39, 80.46, 64.17
16, 40000000, 4, 38.47, 80.60, 67.62
16, 80000000, 4, 78.44, 167.19, 134.23
16, 80000000, 4, 76.34, 161.35, 133.51
16, 80000000, 4, 81.27, 171.97, 139.68
16, 160000000, 4, 156.03, 331.91, 269.52
16, 160000000, 4, 156.89, 330.94, 272.76
16, 160000000, 4, 157.95, 336.26, 271.04
16, 20000000, 8, 43.95, 124.44, 207.09
16, 20000000, 8, 41.33, 120.82, 191.63
16, 20000000, 8, 41.33, 118.59, 194.97
16, 40000000, 8, 82.31, 238.94, 384.69
16, 40000000, 8, 87.61, 250.20, 410.50
16, 40000000, 8, 90.95, 254.13, 427.70
16, 80000000, 8, 184.87, 508.08, 881.66
16, 80000000, 8, 171.38, 497.01, 797.19
16, 80000000, 8, 175.91, 492.57, 840.35
16, 160000000, 8, 355.95, 1009.99, 1676.82
